id,timestamp,station_name,latitude,longitude
344,2021-08-31T05:05:35Z,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237
345,2021-08-31T05:05:35Z,Lake Park Ave & 56th St,41.793242,-87.587782
346,2021-08-31T05:05:35Z,Ada St & Washington Blvd,41.88283,-87.661206
347,2021-08-31T05:05:35Z,Ashland Ave & Grace St,41.950687,-87.6687
348,2021-08-31T05:05:35Z,California Ave & 21st St,41.853804,-87.695742
349,2021-08-31T05:05:35Z,Halsted St & Wrightwood Ave,41.929143,-87.649077
350,2021-08-31T05:05:35Z,Ashland Ave & Chicago Ave,41.895966,-87.667747
351,2021-08-31T05:05:35Z,Cottage Grove Ave & 51st St,41.803038,-87.606615
35,2021-08-31T05:05:35Z,Streeter Dr & Grand Ave,41.892278,-87.612043
352,2021-08-31T05:05:35Z,Jeffery Blvd & 67th St,41.773518,-87.577143
353,2021-08-31T05:05:35Z,Clark St & Touhy Ave,42.01256,-87.674367
354,2021-08-31T05:05:35Z,Sheridan Rd & Greenleaf Ave,42.010587,-87.662412
355,2021-08-31T05:05:35Z,South Shore Dr & 67th St,41.773643,-87.567514
356,2021-08-31T05:05:35Z,Stony Island Ave & 71st St,41.766493,-87.586461
359,2021-08-31T05:05:35Z,Larrabee St & Division St,41.903486,-87.643353
36,2021-08-31T05:05:35Z,Franklin St & Jackson Blvd,41.877708,-87.635321
364,2021-08-31T05:05:35Z,Larrabee St & Oak St,41.900219,-87.642985
365,2021-08-31T05:05:35Z,Halsted St & North Branch St,41.899368,-87.64848
366,2021-08-31T05:05:35Z,Loomis St & Archer Ave,41.841633,-87.657435
367,2021-08-31T05:05:35Z,Racine Ave & 35th St,41.830696,-87.655976
368,2021-08-31T05:05:35Z,Ashland Ave & Archer Ave,41.839209,-87.66561
369,2021-08-31T05:05:35Z,Wood St & 35th St,41.830105,-87.670298
370,2021-08-31T05:05:35Z,Calumet Ave & 21st St,41.854184,-87.619154
37,2021-08-31T05:05:35Z,Dearborn St & Adams St,41.879356,-87.629791
373,2021-08-31T05:05:35Z,Kedzie Ave & Chicago Ave,41.895465,-87.706128
374,2021-08-31T05:05:35Z,Western Ave & Walton St,41.898418,-87.686596
375,2021-08-31T05:05:35Z,Sacramento Blvd & Franklin Blvd,41.890469,-87.702608
376,2021-08-31T05:05:35Z,Artesian Ave & Hubbard St,41.889492,-87.688219
377,2021-08-31T05:05:35Z,Kedzie Ave & Lake St,41.884603,-87.706304
378,2021-08-31T05:05:35Z,California Ave & Lake St,41.884454,-87.696298
381,2021-08-31T05:05:35Z,Western Ave & Monroe St,41.879788,-87.686113
38,2021-08-31T05:05:35Z,Clark St & Lake St,41.886021,-87.630876
382,2021-08-31T05:05:35Z,Western Ave & Congress Pkwy,41.874749,-87.686445
383,2021-08-31T05:05:35Z,Paulina St & Flournoy St,41.87295,-87.66913
384,2021-08-31T05:05:35Z,Halsted St & 51st St,41.801832,-87.645214
385,2021-08-31T05:05:35Z,Princeton Ave & Garfield Blvd,41.794982,-87.633124
386,2021-08-31T05:05:35Z,Halsted St & 56th St,41.79293,-87.64499
388,2021-08-31T05:05:35Z,Halsted & 63rd - Kennedy-King Vaccination Site,41.779381,-87.644621
390,2021-08-31T05:05:35Z,Wentworth Ave & 63rd St,41.78008,-87.629746
391,2021-08-31T05:05:35Z,Halsted St & 69th St,41.769062,-87.644614
39,2021-08-31T05:05:35Z,Wabash Ave & Adams St,41.879472,-87.625689
392,2021-08-31T05:05:35Z,Perry Ave & 69th St,41.769293,-87.628196
393,2021-08-31T05:05:35Z,Calumet Ave & 71st St,41.765508,-87.616918
394,2021-08-31T05:05:35Z,Clark St & 9th St (AMLI),41.870816,-87.631246
395,2021-08-31T05:05:35Z,Jeffery Blvd & 76th St,41.75712,-87.575839
396,2021-08-31T05:05:35Z,Yates Blvd & 75th St,41.758768,-87.56644
398,2021-08-31T05:05:35Z,Rainbow Beach,41.757871,-87.549386
399,2021-08-31T05:05:35Z,South Shore Dr & 74th St,41.762189,-87.559275
400,2021-08-31T05:05:35Z,Cottage Grove Ave & 71st St,41.765719,-87.60496
401,2021-08-31T05:05:35Z,Shields Ave & 28th Pl,41.842733,-87.635491
40,2021-08-31T05:05:35Z,LaSalle St & Adams St,41.879344,-87.631985
402,2021-08-31T05:05:35Z,Shields Ave & 31st St,41.838464,-87.635406
403,2021-08-31T05:05:35Z,Wentworth Ave & 33rd St,41.83453,-87.631823
405,2021-08-31T05:05:35Z,Wentworth Ave & 35th St,41.830777,-87.632504
406,2021-08-31T05:05:35Z,Lake Park Ave & 35th St,41.831274,-87.608799
407,2021-08-31T05:05:35Z,State St & Pershing Rd,41.823015,-87.626568
408,2021-08-31T05:05:35Z,Union Ave & Root St,41.819102,-87.643278
409,2021-08-31T05:05:35Z,Shields Ave & 43rd St,41.816208,-87.634819
55,2021-08-31T05:05:35Z,Halsted St & Roosevelt Rd,41.867324000000004,-87.648625
411,2021-08-31T05:05:35Z,Halsted St & 47th Pl,41.808134,-87.645617
41,2021-08-31T05:05:35Z,Federal St & Polk St,41.872078,-87.629544
412,2021-08-31T05:05:35Z,Princeton Ave & 47th St,41.809318,-87.633449
413,2021-08-31T05:05:35Z,Woodlawn Ave & Lake Park Ave,41.814093,-87.597005
414,2021-08-31T05:05:35Z,Canal St & Taylor St,41.870257,-87.639474
415,2021-08-31T05:05:35Z,Calumet Ave & 51st St,41.802295,-87.618054
416,2021-08-31T05:05:35Z,Dorchester Ave & 49th St,41.805772,-87.592464
417,2021-08-31T05:05:35Z,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924
418,2021-08-31T05:05:35Z,Ellis Ave & 53rd St,41.799336,-87.600958
419,2021-08-31T05:05:35Z,Lake Park Ave & 53rd St,41.799494,-87.58645
420,2021-08-31T05:05:35Z,Ellis Ave & 55th St,41.794301,-87.60145
4,2021-08-31T05:05:35Z,Burnham Harbor,41.856268,-87.613348
421,2021-08-31T05:05:35Z,MLK Jr Dr & 56th St,41.793429,-87.615853
42,2021-08-31T05:05:35Z,Wabash Ave & Cermak Rd,41.852619,-87.626488
422,2021-08-31T05:05:35Z,DuSable Museum,41.791568,-87.607852
423,2021-08-31T05:05:35Z,University Ave & 57th St,41.791478,-87.599861
424,2021-08-31T05:05:35Z,Museum of Science and Industry,41.791728,-87.583945
425,2021-08-31T05:05:35Z,Harper Ave & 59th St,41.787943,-87.588315
426,2021-08-31T05:05:35Z,Ellis Ave & 60th St,41.785097,-87.601073
427,2021-08-31T05:05:35Z,Cottage Grove Ave & 63rd St,41.780601,-87.605836
428,2021-08-31T05:05:35Z,Dorchester Ave & 63rd St,41.780406,-87.591416
429,2021-08-31T05:05:35Z,Cottage Grove Ave & 67th St,41.773721,-87.605635
430,2021-08-31T05:05:35Z,MLK Jr Dr & 63rd St,41.780081,-87.615943
431,2021-08-31T05:05:35Z,Eberhart Ave & 61st St,41.784142,-87.613308
43,2021-08-31T05:05:35Z,Michigan Ave & Washington St,41.883984,-87.624684
432,2021-08-31T05:05:35Z,Clark St & Lunt Ave,42.009074,-87.67419
433,2021-08-31T05:05:35Z,Kedzie Ave & Harrison St,41.8736,-87.704871
434,2021-08-31T05:05:35Z,Ogden Ave & Roosevelt Rd,41.866501,-87.684697
435,2021-08-31T05:05:35Z,Kedzie Ave & Roosevelt Rd,41.866493,-87.706496
436,2021-08-31T05:05:35Z,Fairfield Ave & Roosevelt Rd,41.866624,-87.694521
437,2021-08-31T05:05:35Z,Washtenaw Ave & Ogden Ave,41.86193,-87.69345
438,2021-08-31T05:05:35Z,Central Park Ave & Ogden Ave,41.854064,-87.715117
439,2021-08-31T05:05:35Z,Kedzie Ave & 21st St,41.853534,-87.705073
440,2021-08-31T05:05:35Z,Central Park Ave & 24th St,41.8481,-87.715068
441,2021-08-31T05:05:35Z,Kedzie Ave & 24th St,41.848191,-87.705414
44,2021-08-31T05:05:35Z,State St & Randolph St,41.884679,-87.627975
442,2021-08-31T05:05:35Z,California Ave & 23rd Pl,41.84911,-87.69514
443,2021-08-31T05:05:35Z,Millard Ave & 26th St,41.844531,-87.715922
444,2021-08-31T05:05:35Z,Albany Ave & 26th St,41.844475,-87.702013
445,2021-08-31T05:05:35Z,California Ave & 26th St,41.84404,-87.695296
446,2021-08-31T05:05:35Z,Western & 28th - Velasquez Institute Vaccination Site,41.841518,-87.685131
447,2021-08-31T05:05:35Z,Glenwood Ave & Morse Ave,42.007972,-87.665502
448,2021-08-31T05:05:35Z,Warren Park East,42.00455,-87.680666
449,2021-08-31T05:05:35Z,Clark St & Columbia Ave,42.004451,-87.672402
450,2021-08-31T05:05:35Z,Warren Park West,42.001785,-87.688829
451,2021-08-31T05:05:35Z,Sheridan Rd & Loyola Ave,42.001044,-87.661198
45,2021-08-31T05:05:35Z,Michigan Ave & Ida B Wells Dr,41.876243,-87.624426
452,2021-08-31T05:05:35Z,Western Ave & Granville Ave,41.994161,-87.689438
453,2021-08-31T05:05:35Z,Clark St & Schreiber Ave,41.999252,-87.671377
454,2021-08-31T05:05:35Z,Broadway & Granville Ave,41.99478,-87.660285
455,2021-08-31T05:05:35Z,Maplewood Ave & Peterson Ave,41.990236,-87.69337
456,2021-08-31T05:05:35Z,2112 W Peterson Ave,41.991178,-87.683593
457,2021-08-31T05:05:35Z,Clark St & Elmdale Ave,41.99086,-87.669724
458,2021-08-31T05:05:35Z,Broadway & Thorndale Ave,41.989743,-87.660141
459,2021-08-31T05:05:35Z,Lakefront Trail & Bryn Mawr Ave,41.984037,-87.65231
460,2021-08-31T05:05:35Z,Clark St & Bryn Mawr Ave,41.983593,-87.669154
461,2021-08-31T05:05:35Z,Broadway & Ridge Ave,41.984045,-87.660274
46,2021-08-31T05:05:35Z,Wells St & Walton St,41.89993,-87.63443
462,2021-08-31T05:05:35Z,Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753
463,2021-08-31T05:05:35Z,Clark St & Berwyn Ave,41.977997,-87.668047
464,2021-08-31T05:05:35Z,Damen Ave & Foster Ave,41.975615,-87.679459
465,2021-08-31T05:05:35Z,Marine Dr & Ainslie St,41.9716,-87.650154
466,2021-08-31T05:05:35Z,Ridge Blvd & Touhy Ave,42.012132,-87.682913
467,2021-08-31T05:05:35Z,Western Ave & Lunt Ave,42.008594,-87.690492
468,2021-08-31T05:05:35Z,Budlong Woods Library,41.983665,-87.696423
469,2021-08-31T05:05:35Z,St. Louis Ave & Balmoral Ave,41.980394,-87.716115
470,2021-08-31T05:05:35Z,Kedzie Ave & Foster Ave,41.975672,-87.709261
471,2021-08-31T05:05:35Z,Francisco Ave & Foster Ave,41.975633,-87.701419
47,2021-08-31T05:05:35Z,State St & Kinzie St,41.889187,-87.627754
472,2021-08-31T05:05:35Z,Lincoln Ave & Winona St,41.974911,-87.692503
474,2021-08-31T05:05:35Z,Christiana Ave & Lawrence Ave,41.968354,-87.711831
475,2021-08-31T05:05:35Z,Washtenaw Ave & Lawrence Ave,41.968987,-87.696027
476,2021-08-31T05:05:35Z,Kedzie Ave & Leland Ave,41.966686,-87.708052
477,2021-08-31T05:05:35Z,Manor Ave & Leland Ave,41.965875,-87.700825
478,2021-08-31T05:05:35Z,Rockwell St & Eastwood Ave,41.9659,-87.693638000000007
479,2021-08-31T05:05:35Z,Drake Ave & Montrose Ave,41.961154,-87.716569
480,2021-08-31T05:05:35Z,Albany Ave & Montrose Ave,41.961041,-87.705866
481,2021-08-31T05:05:35Z,California Ave & Montrose Ave,41.961068,-87.695439
48,2021-08-31T05:05:35Z,Larrabee St & Kingsbury St,41.897764,-87.642884
482,2021-08-31T05:05:35Z,Campbell Ave & Montrose Ave,41.961526,-87.691165
483,2021-08-31T05:05:35Z,Avondale Ave & Irving Park Rd,41.953393,-87.732002
484,2021-08-31T05:05:35Z,Monticello Ave & Irving Park Rd,41.954005,-87.719128
485,2021-08-31T05:05:35Z,Sawyer Ave & Irving Park Rd,41.953586,-87.709311
486,2021-08-31T05:05:35Z,Oakley Ave & Irving Park Rd,41.954341,-87.68608
487,2021-08-31T05:05:35Z,California Ave & Byron St,41.952162,-87.698051
488,2021-08-31T05:05:35Z,Pulaski Rd & Eddy St (Temp),41.946264,-87.731023
489,2021-08-31T05:05:35Z,Drake Ave & Addison St,41.947326,-87.717582
490,2021-08-31T05:05:35Z,Troy St & Elston Ave,41.945244,-87.70665
491,2021-08-31T05:05:35Z,Talman Ave & Addison St,41.946636,-87.694615
49,2021-08-31T05:05:35Z,Dearborn St & Monroe St,41.88132,-87.629521
492,2021-08-31T05:05:35Z,Leavitt St & Addison St,41.946655,-87.683359
493,2021-08-31T05:05:35Z,Western Ave & Roscoe St,41.943034,-87.687288
494,2021-08-31T05:05:35Z,Kedzie Ave & Bryn Mawr Ave,41.981225,-87.708972
495,2021-08-31T05:05:35Z,Keystone Ave & Montrose Ave,41.961108,-87.72897
496,2021-08-31T05:05:35Z,Avers Ave & Belmont Ave,41.939408,-87.723574
497,2021-08-31T05:05:35Z,Kimball Ave & Belmont Ave,41.939398,-87.711561
498,2021-08-31T05:05:35Z,California Ave & Fletcher St,41.938429,-87.698008
499,2021-08-31T05:05:35Z,Kosciuszko Park,41.930585,-87.723777
500,2021-08-31T05:05:35Z,Central Park Ave & Elbridge Ave,41.935337,-87.716889
501,2021-08-31T05:05:35Z,Richmond St & Diversey Ave,41.931902,-87.701195
50,2021-08-31T05:05:35Z,Clark St & Ida B Wells Dr,41.875933,-87.630585
502,2021-08-31T05:05:35Z,California Ave & Altgeld St,41.92669,-87.697668
503,2021-08-31T05:05:35Z,St. Louis Ave & Fullerton Ave,41.924816,-87.714495
504,2021-08-31T05:05:35Z,Campbell Ave & Fullerton Ave,41.924632,-87.689307
505,2021-08-31T05:05:35Z,Winchester Ave & Elston Ave,41.924091,-87.67646
506,2021-08-31T05:05:35Z,Spaulding Ave & Armitage Ave,41.917108,-87.710221
507,2021-08-31T05:05:35Z,Humboldt Blvd & Armitage Ave,41.917513,-87.701809
508,2021-08-31T05:05:35Z,Central Park Ave & North Ave,41.909657,-87.716632
509,2021-08-31T05:05:35Z,Troy St & North Ave,41.909769,-87.70528
510,2021-08-31T05:05:35Z,Spaulding Ave & Division St,41.902707,-87.70922
511,2021-08-31T05:05:35Z,Albany Ave & Bloomingdale Ave,41.914027,-87.705126
51,2021-08-31T05:05:35Z,Clark St & Randolph St,41.884576,-87.63189
514,2021-08-31T05:05:35Z,Ridge Blvd & Howard St,42.019276,-87.68452
515,2021-08-31T05:05:35Z,Paulina St & Howard St,42.019159,-87.673573
517,2021-08-31T05:05:35Z,Clark St & Jarvis Ave,42.015963,-87.675005
518,2021-08-31T05:05:35Z,Conservatory Dr & Lake St,41.885502,-87.716866
519,2021-08-31T05:05:35Z,Wolcott Ave & Fargo Ave,42.016977,-87.677725
520,2021-08-31T05:05:35Z,Greenview Ave & Jarvis Ave,42.015962,-87.66857
5,2021-08-31T05:05:35Z,State St & Harrison St,41.874053,-87.627716
52,2021-08-31T05:05:35Z,Michigan Ave & Lake St,41.886024,-87.624117
522,2021-08-31T05:05:35Z,Bosworth Ave & Howard St,42.019537,-87.669563
523,2021-08-31T05:05:35Z,Eastlake Ter & Rogers Ave,42.020887,-87.665058
524,2021-08-31T05:05:35Z,Austin Blvd & Chicago Ave,41.894887,-87.774704
525,2021-08-31T05:05:35Z,Glenwood Ave & Touhy Ave,42.012701,-87.666058
526,2021-08-31T05:05:35Z,Oakley Ave & Touhy Ave,42.012342,-87.688243
527,2021-08-31T05:05:35Z,Western Ave & Howard St,42.018901,-87.690048
528,2021-08-31T05:05:35Z,Pulaski Rd & Lake St,41.885409,-87.726491
529,2021-08-31T05:05:35Z,Cicero Ave & Lake St,41.886841,-87.745261
530,2021-08-31T05:05:35Z,Laramie Ave & Kinzie St,41.887832,-87.755527
531,2021-08-31T05:05:35Z,Central Ave & Lake St,41.887664,-87.765469
53,2021-08-31T05:05:35Z,Wells St & Huron St,41.894722,-87.634362
532,2021-08-31T05:05:35Z,Austin Blvd & Lake St,41.887919,-87.774446
533,2021-08-31T05:05:35Z,Central Park Blvd & 5th Ave,41.875679,-87.71547
534,2021-08-31T05:05:35Z,Karlov Ave & Madison St,41.88085,-87.727907
535,2021-08-31T05:05:35Z,Pulaski Rd & Congress Pkwy,41.874325,-87.725704
536,2021-08-31T05:05:35Z,Kostner Ave & Lake St,41.885928,-87.73541
537,2021-08-31T05:05:35Z,Kenton Ave & Madison St,41.880708,-87.741018
538,2021-08-31T05:05:35Z,Cicero Ave & Flournoy St,41.872131,-87.746619
539,2021-08-31T05:05:35Z,Cicero Ave & Quincy St,41.877613,-87.745405
540,2021-08-31T05:05:35Z,Laramie Ave & Madison St,41.880207,-87.755337
541,2021-08-31T05:05:35Z,Central Ave & Harrison St,41.872993,-87.764499
54,2021-08-31T05:05:35Z,Ogden Ave & Chicago Ave,41.896362,-87.654061
542,2021-08-31T05:05:35Z,Central Ave & Madison St,41.880121,-87.763238
543,2021-08-31T05:05:35Z,Laramie Ave & Gladys Ave,41.875806,-87.755285
544,2021-08-31T05:05:35Z,Austin Blvd & Madison St,41.880281,-87.774453
545,2021-08-31T05:05:35Z,Kostner Ave & Adams St,41.877917,-87.735737
546,2021-08-31T05:05:35Z,Damen Ave & Pershing Rd,41.823192,-87.676597
547,2021-08-31T05:05:35Z,Ashland Ave & Pershing Rd,41.823465,-87.665577
548,2021-08-31T05:05:35Z,Morgan St & Pershing Rd,41.823613,-87.650931
549,2021-08-31T05:05:35Z,Marshfield Ave & 44th St,41.813996,-87.666589
550,2021-08-31T05:05:35Z,Central Ave & Chicago Ave,41.894958,-87.764902
551,2021-08-31T05:05:35Z,Hoyne Ave & 47th St,41.808227,-87.67718
552,2021-08-31T05:05:35Z,Ashland Ave & McDowell Ave,41.80887,-87.66454
553,2021-08-31T05:05:35Z,Elizabeth St & 47th St,41.80839,-87.656526
554,2021-08-31T05:05:35Z,Damen Ave & 51st St,41.800908,-87.674684
555,2021-08-31T05:05:35Z,Ashland Ave & 50th St,41.803023,-87.664699
556,2021-08-31T05:05:35Z,Throop St & 52nd St,41.799659,-87.657195
557,2021-08-31T05:05:35Z,Seeley Ave & Garfield Blvd,41.794087,-87.675478
558,2021-08-31T05:05:35Z,Ashland Ave & Garfield Blvd,41.792822,-87.664429
559,2021-08-31T05:05:35Z,Racine Ave & Garfield Blvd,41.794228,-87.655073
560,2021-08-31T05:05:35Z,Marshfield Ave & 59th St,41.786833,-87.666215
561,2021-08-31T05:05:35Z,Damen Ave & 59th St,41.785861,-87.674144
56,2021-08-31T05:05:35Z,Desplaines St & Kinzie St,41.888716,-87.644448
562,2021-08-31T05:05:35Z,Racine Ave & 61st St,41.783189,-87.654372
563,2021-08-31T05:05:35Z,Ashland Ave & 63rd St,41.779374,-87.664843
564,2021-08-31T05:05:35Z,Racine Ave & 65th St,41.775393,-87.654308
565,2021-08-31T05:05:35Z,Ashland Ave & 66th St,41.774074,-87.663815
567,2021-08-31T05:05:35Z,May St & 69th St,41.768938,-87.652934
568,2021-08-31T05:05:35Z,Vincennes Ave & 75th St,41.75797,-87.63121
569,2021-08-31T05:05:35Z,Woodlawn Ave & 75th St,41.75916,-87.595751
570,2021-08-31T05:05:35Z,Evans Ave & 75th St,41.75849,-87.60641
571,2021-08-31T05:05:35Z,Vernon Ave & 75th St,41.758361,-87.614138
57,2021-08-31T05:05:35Z,Clinton St & Roosevelt Rd,41.867118,-87.641088
572,2021-08-31T05:05:35Z,State St & 76th St,41.756971,-87.624621
573,2021-08-31T05:05:35Z,State St & 79th St,41.750794,-87.624424
574,2021-08-31T05:05:35Z,Vernon Ave & 79th St,41.75094,-87.61379
575,2021-08-31T05:05:35Z,Cottage Grove Ave & 78th St,41.753174,-87.605026
576,2021-08-31T05:05:35Z,Greenwood Ave & 79th St,41.751294,-87.597552
577,2021-08-31T05:05:35Z,Stony Island Ave & South Chicago Ave,41.751173,-87.585337
578,2021-08-31T05:05:35Z,Bennett Ave & 79th St,41.751785,-87.578496
579,2021-08-31T05:05:35Z,Phillips Ave & 79th St,41.75182,-87.565211
580,2021-08-31T05:05:35Z,Exchange Ave & 79th St,41.751731,-87.552812
581,2021-08-31T05:05:35Z,Commercial Ave & 83rd St,41.744615,-87.551208
58,2021-08-31T05:05:35Z,Elston Ave & Cortland St,41.916433,-87.666746
582,2021-08-31T05:05:35Z,Phillips Ave & 83rd St,41.744531,-87.56506
583,2021-08-31T05:05:35Z,Stony Island Ave & 82nd St,41.746559,-87.586005
584,2021-08-31T05:05:35Z,Ellis Ave & 83rd St,41.744123,-87.599034
585,2021-08-31T05:05:35Z,Cottage Grove Ave & 83rd St,41.743441,-87.604836
586,2021-08-31T05:05:35Z,MLK Jr Dr & 83rd St,41.743116,-87.6148
587,2021-08-31T05:05:35Z,Wabash Ave & 83rd St,41.743316,-87.622849
588,2021-08-31T05:05:35Z,South Chicago Ave & 83rd St,41.743921,-87.575225
589,2021-08-31T05:05:35Z,Milwaukee Ave & Cuyler Ave,41.954468,-87.749594
590,2021-08-31T05:05:35Z,Kilbourn Ave & Irving Park Rd,41.953733,-87.740569
591,2021-08-31T05:05:35Z,Kilbourn Ave & Milwaukee Ave,41.947071,-87.740008
59,2021-08-31T05:05:35Z,Wabash Ave & Roosevelt Rd,41.867227,-87.625961
592,2021-08-31T05:05:35Z,Knox Ave & Montrose Ave,41.960631,-87.745359
593,2021-08-31T05:05:35Z,Halsted St & 59th St,41.787539,-87.644874
594,2021-08-31T05:05:35Z,Western Blvd & 48th Pl,41.805661,-87.683392
595,2021-08-31T05:05:35Z,Wabash Ave & 87th St,41.736646,-87.622634
596,2021-08-31T05:05:35Z,Benson Ave & Church St,42.048214,-87.683485
597,2021-08-31T05:05:35Z,Chicago Ave & Washington St,42.032562,-87.679101
598,2021-08-31T05:05:35Z,Elmwood Ave & Austin St,42.025784,-87.684107
599,2021-08-31T05:05:35Z,Valli Produce - Evanston Plaza,42.039742,-87.699413
600,2021-08-31T05:05:35Z,Dodge Ave & Church St,42.048308,-87.698224
601,2021-08-31T05:05:35Z,Central St Metra,42.063598,-87.69873
60,2021-08-31T05:05:35Z,Dayton St & North Ave,41.910578,-87.649422
602,2021-08-31T05:05:35Z,Central St & Girard Ave,42.064313,-87.686152
603,2021-08-31T05:05:35Z,Chicago Ave & Sheridan Rd,42.050491,-87.677821
604,2021-08-31T05:05:35Z,Sheridan Rd & Noyes St (NU),42.058239,-87.677432
605,2021-08-31T05:05:35Z,University Library (NU),42.052939,-87.673447
61,2021-08-31T05:05:35Z,Wood St & Milwaukee Ave,41.907655,-87.672552
619,2021-08-31T05:05:35Z,Keystone Ave & Fullerton Ave,41.92459,-87.72785
620,2021-08-31T05:05:35Z,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536
6,2021-08-31T05:05:35Z,Dusable Harbor,41.886976,-87.612813
621,2021-08-31T05:05:35Z,Aberdeen St & Randolph St,41.884114,-87.654264
62,2021-08-31T05:05:35Z,McCormick Place,41.851375,-87.618835
622,2021-08-31T05:05:35Z,California Ave & Cortez St,41.900363,-87.696704
623,2021-08-31T05:05:35Z,Michigan Ave & 8th St,41.872773,-87.623981
624,2021-08-31T05:05:35Z,Dearborn St & Van Buren St,41.876268,-87.629155
625,2021-08-31T05:05:35Z,Dodge Ave & Main St,42.034632,-87.699188
626,2021-08-31T05:05:35Z,Delano Ct & Roosevelt Rd,41.867491,-87.63219
627,2021-08-31T05:05:35Z,LaSalle Dr & Huron St,41.894877,-87.632326
628,2021-08-31T05:05:35Z,Walsh Park,41.91461,-87.667968
630,2021-08-31T05:05:35Z,Kildare Ave & Montrose Ave,41.96108,-87.73569
631,2021-08-31T05:05:35Z,Malcolm X College Vaccination Site,41.877618,-87.673895
632,2021-08-31T05:05:35Z,Clark St & Newport St,41.94454,-87.654678
635,2021-08-31T05:05:35Z,Fairbanks St & Superior St,41.895748,-87.620104
636,2021-08-31T05:05:35Z,Orleans St & Hubbard St,41.890028,-87.636618
637,2021-08-31T05:05:35Z,Wood St & Chicago Ave,41.895634,-87.672069
638,2021-08-31T05:05:35Z,Clinton St & Jackson Blvd,41.878317,-87.640981
639,2021-08-31T05:05:35Z,Lakefront Trail & Wilson Ave,41.965845,-87.645361
640,2021-08-31T05:05:35Z,Bernard St & Elston Ave,41.949923,-87.713949
641,2021-08-31T05:05:35Z,Central Park Ave & Bloomingdale Ave,41.914166,-87.716755
642,2021-08-31T05:05:35Z,Latrobe Ave & Chicago Ave,41.894745,-87.756895
643,2021-08-31T05:05:35Z,Smith Park,41.892048,-87.689397
644,2021-08-31T05:05:35Z,Western Ave & Fillmore St,41.868563,-87.686234
645,2021-08-31T05:05:35Z,Archer (Damen) Ave & 37th St,41.826712,-87.683144
646,2021-08-31T05:05:35Z,State St & 54th St,41.796642,-87.625923
647,2021-08-31T05:05:35Z,Elizabeth St & 59th St,41.789697,-87.654698
648,2021-08-31T05:05:35Z,Carpenter St & 63rd St,41.77987,-87.650919
649,2021-08-31T05:05:35Z,Stewart Ave & 63rd St,41.779835,-87.634774
650,2021-08-31T05:05:35Z,Eggleston Ave & 69th St,41.768898,-87.635876
652,2021-08-31T05:05:35Z,Rhodes Ave & 71st St,41.766,-87.611726
653,2021-08-31T05:05:35Z,Cornell Dr & Hayes Dr,41.780595,-87.584846
654,2021-08-31T05:05:35Z,Racine Ave & Washington Blvd,41.883073,-87.656952
655,2021-08-31T05:05:35Z,Hoyne Ave & Balmoral Ave,41.979851,-87.681932
656,2021-08-31T05:05:35Z,Damen Ave & Walnut (Lake) St,41.885951,-87.677009
657,2021-08-31T05:05:35Z,Wood St & Augusta Blvd,41.899181,-87.6722
658,2021-08-31T05:05:35Z,Leavitt St & Division St,41.902997,-87.683825
659,2021-08-31T05:05:35Z,Leavitt St & Chicago Ave,41.895501,-87.682017
660,2021-08-31T05:05:35Z,Sheridan Rd & Columbia Ave,42.004583,-87.661406
661,2021-08-31T05:05:35Z,Evanston Civic Center,42.057044,-87.686554
66,2021-08-31T05:05:35Z,Clinton St & Lake St,41.885637,-87.641823
662,2021-08-31T05:05:35Z,Dodge Ave & Mulford St,42.023463,-87.699595
663,2021-08-31T05:05:35Z,Lincolnwood Dr & Central St,42.064854,-87.715297
664,2021-08-31T05:05:35Z,Leavitt St & Belmont Ave,41.939354,-87.683282
665,2021-08-31T05:05:35Z,South Chicago Ave & Elliot Ave,41.747363,-87.580046
666,2021-08-31T05:05:35Z,Cherry Ave & Blackhawk St,41.907221,-87.655618
67,2021-08-31T05:05:35Z,Sheffield Ave & Fullerton Ave,41.925602,-87.653708
672,2021-08-31T05:05:35Z,Franklin St & Illinois St,41.891023,-87.63548
673,2021-08-31T05:05:35Z,Lincoln Park Conservatory,41.923931,-87.635825
674,2021-08-31T05:05:35Z,Michigan Ave & 71st St,41.765286,-87.621748
677,2021-08-31T05:05:35Z,Stewart Ave & 83rd St,41.743717,-87.634088
678,2021-08-31T05:05:35Z,Halsted St & 73rd St,41.761605,-87.644161
679,2021-08-31T05:05:35Z,Ashland Ave & 74th St,41.759236,-87.663474
681,2021-08-31T05:05:35Z,Halsted St & 78th St,41.752487,-87.643902
68,2021-08-31T05:05:35Z,Clinton St & Tilden St,41.875885,-87.640795
682,2021-08-31T05:05:35Z,Eberhart Ave & 91st St,41.729285,-87.611032
683,2021-08-31T05:05:35Z,Ashland Ave & 78th St,41.752205,-87.663699
684,2021-08-31T05:05:35Z,Prospect Sq & 91st St,41.728234,-87.667524
685,2021-08-31T05:05:35Z,Summit Ave & 86th St,41.737848,-87.6449
686,2021-08-31T05:05:35Z,East End Ave & 87th St,41.736815,-87.582801
687,2021-08-31T05:05:35Z,Loomis Blvd & 84th St,41.741487,-87.65841
